count,aX,aY,aZ,gX,gY,gZ
14,0.078,-0.27,-1.431,-0.427,-258.728,-12.695
15,0.026,-0.186,-1.291,1.587,-269.653,-6.653
16,-0.017,-0.1,-1.114,1.587,-281.555,-3.845
17,-0.072,-0.042,-0.906,0.427,-293.396,-3.54
18,-0.07,-0.022,-0.697,-1.16,-304.443,-5.005
19,-0.073,-0.038,-0.475,-1.587,-314.758,-6.714
20,-0.074,-0.064,-0.288,-3.235,-318.237,-8.484
21,-0.05,-0.09,-0.112,-5.127,-317.993,-9.094
22,-0.013,-0.119,0.017,-5.127,-313.599,-8.911
23,-0.006,-0.153,0.098,-5.188,-303.04,-8.24
24,-0.016,-0.17,0.164,-8.057,-294.006,-6.836
25,-0.005,-0.167,0.214,-9.155,-286.316,-5.005
26,-0.001,-0.15,0.275,-9.277,-280.457,-2.441
27,0.006,-0.132,0.36,-8.423,-277.283,0.122
28,0.006,-0.118,0.459,-8.301,-274.292,2.319
29,0.003,-0.076,0.578,-10.925,-270.447,5.31
30,0.021,-0.016,0.721,-13.794,-265.747,8.484
31,0.041,0.04,0.86,-13.733,-257.629,10.193
32,0.058,0.097,0.993,-12.817,-246.155,10.864
33,0.09,0.144,1.132,-13,-232.971,9.705
34,0.138,0.163,1.27,-12.939,-217.163,7.324
35,0.166,0.168,1.385,-12.024,-197.449,4.333
36,0.201,0.165,1.485,-12.512,-174.744,1.16
37,0.241,0.152,1.552,-12.634,-150.208,-1.892
38,0.276,0.137,1.594,-12.939,-123.901,-4.395
39,0.312,0.093,1.596,-12.878,-95.581,-6.348
40,0.358,0.021,1.562,-12.329,-66.956,-8.545
41,0.373,-0.068,1.477,-12.39,-38.452,-9.644
42,0.373,-0.142,1.372,-12.939,-13.55,-8.301
43,0.38,-0.179,1.244,-12.146,7.629,-5.249
44,0.381,-0.177,1.121,-11.292,25.696,-1.038
45,0.385,-0.152,1.022,-11.292,37.231,3.906
46,0.382,-0.115,0.95,-10.803,45.532,8.179
47,0.383,-0.077,0.911,-9.521,50.903,12.085
48,0.384,-0.041,0.9,-7.263,55.115,15.32
49,0.391,-0.002,0.917,-4.578,59.57,17.7
50,0.404,0.052,0.944,-1.953,65.674,19.714
51,0.418,0.115,0.965,-0.122,74.219,21.057
52,0.442,0.18,0.973,1.587,85.449,20.874
53,0.457,0.231,0.951,2.93,99.06,18.799
54,0.455,0.257,0.897,2.991,113.831,15.015
55,0.455,0.248,0.835,2.258,128.052,10.132
56,0.466,0.204,0.763,1.343,141.541,5.249
57,0.469,0.115,0.672,0.122,154.419,0.732
58,0.466,0.001,0.581,-2.197,166.138,-2.747
59,0.459,-0.098,0.5,-2.319,175.415,-3.601
60,0.443,-0.169,0.439,-2.808,182.678,-1.404
61,0.447,-0.18,0.391,-2.869,189.148,3.662
62,0.443,-0.136,0.34,-1.831,196.106,10.193
63,0.435,-0.033,0.278,-0.732,204.712,16.357
64,0.436,0.112,0.212,-0.732,212.646,21.362
65,0.427,0.256,0.133,-0.916,220.703,22.949
66,0.432,0.37,0.038,-1.953,229.065,20.386
67,0.429,0.415,-0.076,-2.686,236.694,13.855
68,0.418,0.374,-0.208,-2.319,243.774,4.333
69,0.403,0.262,-0.348,-1.831,248.108,-4.639
70,0.384,0.131,-0.489,-1.953,250.793,-10.803
71,0.371,0.022,-0.619,-0.977,249.817,-13.306
72,0.381,-0.032,-0.714,-3.906,242.798,-12.146
73,0.397,-0.028,-0.767,-9.46,232.849,-9.155
74,0.417,0.026,-0.814,-11.536,227.234,-6.287
75,0.436,0.096,-0.833,-14.343,219.727,-5.371
76,0.438,0.142,-0.862,-16.602,215.21,-6.836
77,0.448,0.137,-0.904,-18.066,213.013,-10.62
78,0.439,0.072,-0.965,-18.25,211.67,-14.954
79,0.426,-0.009,-1.052,-16.846,211.792,-17.883
80,0.412,-0.043,-1.149,-14.221,210.327,-18.066
81,0.409,-0.023,-1.231,-11.414,205.261,-15.93
82,0.421,0.016,-1.299,-8.24,198.12,-13.977
83,0.43,0.029,-1.358,-5.31,190.308,-13.672
84,0.428,0.015,-1.409,-4.15,182.007,-14.648
85,0.43,-0.017,-1.453,-4.272,173.889,-15.381
86,0.457,-0.041,-1.518,-5.676,167.542,-14.893
87,0.452,-0.049,-1.616,-8.118,162.048,-13.184
88,0.454,-0.03,-1.722,-9.949,154.541,-11.108
89,0.463,0,-1.828,-10.193,142.456,-9.399
90,0.459,0.045,-1.885,-9.094,124.939,-8.423
91,0.468,0.105,-1.891,-6.958,105.896,-8.789
92,0.487,0.146,-1.826,-3.967,86.792,-10.925
93,0.506,0.14,-1.712,-2.197,70.007,-14.954
94,0.524,0.082,-1.584,-2.014,56.763,-19.714
95,0.545,-0.018,-1.484,-4.028,48.279,-23.682
96,0.558,-0.15,-1.442,-7.263,44.373,-25.94
97,0.561,-0.278,-1.44,-10.925,43.335,-25.391
98,0.556,-0.365,-1.482,-13.855,42.847,-21.362
99,0.552,-0.384,-1.542,-14.343,40.894,-14.16
100,0.543,-0.335,-1.599,-12.878,36.865,-6.226
101,0.54,-0.221,-1.628,-9.949,29.968,0.854
102,0.547,-0.09,-1.622,-5.798,21.362,5.859
103,0.552,-0.001,-1.592,-1.892,11.902,7.019
104,0.545,0.017,-1.53,0.122,2.258,5.005
105,0.534,-0.007,-1.448,0.793,-6.47,2.136
106,0.525,-0.034,-1.342,0.732,-14.343,0.732
107,0.515,-0.04,-1.233,-0.183,-21.301,0.366
108,0.52,-0.021,-1.113,-2.136,-26.855,0.488
109,0.52,-0.006,-1.019,-2.747,-29.419,0.244
110,0.521,-0.001,-0.933,-4.578,-30.273,-0.671
111,0.516,-0.012,-0.882,-5.432,-26.978,-1.709
112,0.511,-0.037,-0.85,-6.165,-23.376,-2.136
113,0.506,-0.06,-0.839,-5.981,-19.043,-2.258
114,0.5,-0.071,-0.84,-5.005,-14.954,-1.404
115,0.491,-0.065,-0.847,-3.845,-11.963,-0.244
116,0.489,-0.045,-0.856,-2.441,-9.888,1.221
117,0.485,-0.021,-0.86,-1.221,-8.545,2.075
118,0.486,-0.003,-0.859,-0.305,-7.446,2.38
119,0.482,0.011,-0.859,-0.244,-6.653,2.075

1,0.448,-0.075,-2.07,-0.854,8.179,-4.578
2,0.435,-0.082,-2.164,0.305,-3.967,-2.991
3,0.42,-0.093,-2.266,2.136,-17.517,-1.465
4,0.387,-0.096,-2.346,5.127,-33.569,0.183
5,0.328,-0.081,-2.409,8.484,-51.819,2.075
6,0.308,-0.03,-2.446,11.841,-73.059,4.089
7,0.27,0.043,-2.437,14.404,-96.924,5.493
8,0.211,0.086,-2.376,15.381,-122.864,4.211
9,0.193,0.1,-2.294,17.578,-147.4,0.916
10,0.152,0.066,-2.21,20.935,-170.044,-3.113
11,0.101,0.022,-2.12,22.583,-192.627,-6.042
12,0.036,-0.001,-2.02,22.034,-215.454,-7.812
13,-0.035,0.008,-1.924,20.813,-237.61,-7.69
14,-0.114,0.047,-1.802,19.287,-260.193,-7.935
15,-0.175,0.094,-1.624,14.282,-284.912,-9.46
16,-0.233,0.103,-1.437,7.629,-308.105,-12.939
17,-0.296,0.076,-1.201,-1.77,-329.834,-17.883
18,-0.336,0.051,-0.956,-9.888,-348.267,-21.851
19,-0.393,0.028,-0.716,-18.555,-364.502,-24.475
20,-0.413,-0.008,-0.462,-25.085,-380.493,-26.855
21,-0.414,-0.048,-0.224,-30.09,-391.296,-28.564
22,-0.419,-0.086,0.026,-33.142,-398.254,-29.236
23,-0.407,-0.111,0.298,-34.851,-402.405,-28.564
24,-0.391,-0.157,0.53,-27.466,-398.254,-27.283
25,-0.339,-0.177,0.785,-25.208,-390.93,-24.658
26,-0.29,-0.187,1.011,-25.391,-378.174,-20.447
27,-0.229,-0.174,1.226,-23.437,-359.497,-15.991
28,-0.149,-0.167,1.412,-21.301,-335.144,-11.719
29,-0.052,-0.152,1.596,-20.996,-307.922,-7.568
30,0.035,-0.127,1.731,-21.545,-275.33,-4.333
31,0.119,-0.105,1.81,-21.729,-237.061,-1.221
32,0.197,-0.094,1.837,-22.217,-197.937,1.038
33,0.267,-0.093,1.819,-23.56,-157.227,2.686
34,0.308,-0.1,1.756,-23.01,-117.859,4.272
35,0.333,-0.11,1.647,-21.79,-80.933,6.165
36,0.352,-0.125,1.517,-20.142,-48.401,8.606
37,0.354,-0.124,1.354,-16.785,-18.616,11.658
38,0.347,-0.097,1.181,-14.587,4.761,15.32
39,0.339,-0.054,1.031,-13.306,21.179,18.799
40,0.325,-0.009,0.91,-12.268,31.25,21.057
41,0.309,0.045,0.838,-11.658,36.011,22.522
42,0.318,0.103,0.815,-11.108,36.499,22.644
43,0.328,0.149,0.823,-10.01,36.438,21.362
44,0.335,0.174,0.853,-6.775,38.147,18.86
45,0.349,0.178,0.903,-4.822,41.138,15.747
46,0.371,0.172,0.971,-2.747,45.593,12.451
47,0.393,0.152,1.023,-1.465,54.443,9.399
48,0.415,0.106,1.053,0.427,68.542,6.348
49,0.422,0.05,1.052,2.075,85.51,4.028
50,0.404,-0.01,1.02,1.526,104.919,2.686
51,0.411,-0.068,0.957,1.465,123.596,2.747
52,0.4,-0.116,0.869,-0.122,142.822,4.395
53,0.39,-0.15,0.765,0.061,161.56,7.141
54,0.386,-0.139,0.658,-0.061,176.819,11.108
55,0.375,-0.1,0.55,-0.305,189.575,15.32
56,0.381,-0.022,0.464,-0.671,199.768,19.043
57,0.377,0.064,0.383,-0.183,208.496,21.301
58,0.377,0.135,0.301,0.61,217.407,21.362
59,0.38,0.183,0.223,1.465,225.708,19.104
60,0.377,0.208,0.128,3.723,235.413,15.747
61,0.368,0.202,0.013,6.104,245.178,11.963
62,0.369,0.171,-0.116,8.24,254.395,8.118
63,0.362,0.114,-0.266,10.254,262.756,4.517
64,0.353,0.035,-0.423,10.376,269.287,1.953
65,0.338,-0.031,-0.582,9.155,272.888,1.404
66,0.329,-0.066,-0.74,5.066,272.766,3.357
67,0.323,-0.044,-0.878,-0.549,267.761,6.958
68,0.328,0.037,-1.005,-2.319,260.925,10.986
69,0.354,0.163,-1.104,-3.662,250.549,13.672
70,0.391,0.27,-1.191,-2.991,239.746,12.939
71,0.42,0.297,-1.282,-0.305,228.821,7.69
72,0.445,0.24,-1.372,2.625,217.773,-0.122
73,0.463,0.117,-1.417,5.127,203.552,-6.775
74,0.477,-0.031,-1.459,7.385,190.674,-10.62
75,0.488,-0.146,-1.481,8.423,178.65,-10.193
76,0.506,-0.204,-1.502,7.324,168.335,-6.287
77,0.523,-0.216,-1.536,3.784,160.339,-0.366
78,0.524,-0.174,-1.583,-1.648,153.381,6.47
79,0.521,-0.093,-1.63,-7.874,145.691,12.573
80,0.527,0.025,-1.673,-13.184,136.23,17.151
81,0.537,0.158,-1.715,-15.564,125.916,19.165
82,0.557,0.271,-1.746,-15.686,114.868,17.761
83,0.571,0.331,-1.757,-13.733,102.051,12.756
84,0.581,0.32,-1.754,-10.925,90.149,5.554
85,0.594,0.247,-1.738,-8.423,78.857,-1.77
86,0.602,0.142,-1.713,-6.836,68.726,-6.836
87,0.601,0.041,-1.693,-5.127,59.448,-9.583
88,0.607,-0.026,-1.675,-5.005,50.354,-9.766
89,0.614,-0.058,-1.667,-5.432,41.687,-7.874
90,0.61,-0.068,-1.661,-6.348,32.898,-5.676
91,0.601,-0.053,-1.64,-6.836,23.254,-3.784
92,0.59,-0.026,-1.578,-7.385,12.939,-1.953
93,0.592,0.013,-1.479,-7.202,2.563,-0.854
94,0.592,0.047,-1.364,-6.714,-5.859,-0.549
95,0.591,0.055,-1.236,-7.629,-12.207,-1.282
96,0.576,0.045,-1.125,-6.531,-15.869,-2.38
97,0.568,0.026,-1.015,-5.493,-18.921,-3.113
98,0.561,0.014,-0.931,-3.662,-18.372,-2.991
99,0.55,0.02,-0.868,-2.502,-14.832,-2.014
100,0.545,0.037,-0.834,-1.526,-10.498,-1.099
101,0.541,0.065,-0.819,-1.221,-6.042,-0.366
102,0.531,0.086,-0.831,-0.916,-1.587,-0.671
103,0.528,0.098,-0.857,-1.831,2.258,-1.648
104,0.519,0.094,-0.9,-3.174,5.005,-3.113
105,0.516,0.08,-0.944,-4.822,6.226,-4.517
106,0.512,0.058,-0.986,-5.493,6.042,-5.371
107,0.506,0.031,-1.015,-6.409,4.822,-5.798
108,0.51,0.007,-1.028,-7.08,2.502,-5.92
109,0.503,-0.011,-1.028,-7.812,-0.671,-5.798
110,0.501,-0.015,-1.013,-7.996,-3.967,-5.127
111,0.504,-0.004,-0.975,-7.446,-6.836,-4.456
112,0.503,0.023,-0.934,-6.592,-8.911,-3.174
113,0.504,0.059,-0.89,-5.371,-10.01,-2.808
114,0.514,0.089,-0.853,-4.822,-10.254,-3.357
115,0.517,0.095,-0.828,-4.578,-9.583,-4.822
116,0.523,0.078,-0.817,-5.31,-8.179,-6.592
117,0.528,0.027,-0.816,-6.226,-6.653,-8.85
118,0.531,-0.03,-0.828,-7.385,-4.883,-10.254
119,0.529,-0.081,-0.847,-7.996,-3.113,-10.01
