count,aX,aY,aZ,gX,gY,gZ
24,-0.019,0.084,-0.213,-28.076,-296.265,-27.344
25,-0.025,0.066,-0.083,-28.931,-298.34,-29.785
26,-0.033,0.032,0.059,-29.053,-299.683,-32.104
27,-0.026,-0.008,0.208,-28.32,-299.255,-33.691
28,0.002,-0.056,0.359,-26.306,-296.814,-34.363
29,0.025,-0.113,0.496,-21.606,-291.626,-34.424
30,0.059,-0.156,0.639,-23.682,-283.508,-32.349
31,0.094,-0.175,0.76,-23.56,-272.339,-28.931
32,0.124,-0.169,0.866,-23.743,-258.179,-24.536
33,0.167,-0.144,0.951,-23.621,-241.76,-19.775
34,0.212,-0.108,1.018,-22.278,-223.755,-15.869
35,0.248,-0.074,1.071,-21.79,-205.322,-13
36,0.28,-0.055,1.103,-19.287,-186.096,-11.23
37,0.304,-0.054,1.12,-16.846,-167.48,-10.193
38,0.327,-0.058,1.129,-14.343,-149.841,-9.338
39,0.332,-0.051,1.129,-12.878,-133.362,-8.24
40,0.351,-0.048,1.133,-11.841,-118.408,-7.08
41,0.365,-0.037,1.135,-10.62,-104.431,-6.226
42,0.375,-0.007,1.141,-9.827,-90.576,-5.371
43,0.395,0.016,1.141,-9.155,-77.148,-5.31
44,0.411,0.025,1.135,-8.667,-63.599,-5.981
45,0.422,0.017,1.125,-7.874,-50.964,-7.812
46,0.424,-0.033,1.113,-7.69,-38.574,-10.254
47,0.42,-0.109,1.107,-7.751,-27.344,-12.146
48,0.417,-0.183,1.11,-7.202,-17.151,-12.085
49,0.417,-0.23,1.122,-5.432,-7.385,-9.583
50,0.423,-0.238,1.141,-3.479,2.197,-5.737
51,0.428,-0.214,1.15,-1.526,13.489,-1.343
52,0.427,-0.164,1.147,0.122,26.428,3.174
53,0.439,-0.102,1.139,1.343,38.94,6.531
54,0.454,-0.053,1.118,2.136,52.246,8.24
55,0.468,-0.028,1.086,2.808,65.674,8.301
56,0.486,-0.042,1.047,4.211,78.613,7.324
57,0.501,-0.094,1.003,6.958,91.37,6.226
58,0.51,-0.158,0.948,9.583,104.37,6.165
59,0.505,-0.209,0.871,12.817,117.981,8.118
60,0.497,-0.228,0.785,15.991,130.188,11.719
61,0.491,-0.201,0.693,17.822,140.625,16.663
62,0.482,-0.125,0.604,18.066,148.926,21.729
63,0.485,-0.027,0.532,17.761,153.809,25.391
64,0.489,0.057,0.48,16.541,156.982,26.428
65,0.485,0.102,0.428,14.893,160.095,24.536
66,0.485,0.102,0.394,13.184,161.926,21.118
67,0.49,0.07,0.371,11.963,163.696,17.395
68,0.491,0.025,0.361,11.658,166.199,14.343
69,0.504,-0.002,0.354,11.169,170.41,12.878
70,0.5,-0.01,0.334,11.963,177.368,12.817
71,0.502,0.011,0.292,12.512,186.157,13.428
72,0.5,0.027,0.237,13.245,195.312,13.977
73,0.503,0.032,0.15,13.611,206.055,13.245
74,0.505,0,0.041,14.832,216.675,11.902
75,0.511,-0.062,-0.092,17.822,227.417,10.864
76,0.511,-0.127,-0.255,21.851,236.816,11.108
77,0.505,-0.159,-0.42,24.78,242.554,13.794
78,0.495,-0.143,-0.586,26.367,244.019,18.188
79,0.491,-0.075,-0.721,24.719,240.234,23.071
80,0.501,0.022,-0.825,20.508,231.323,26.611
81,0.5,0.124,-0.885,17.151,220.154,27.283
82,0.526,0.196,-0.897,14.587,206.482,24.841
83,0.542,0.22,-0.884,11.902,194.397,19.775
84,0.571,0.165,-0.874,9.888,186.096,13.489
85,0.589,0.033,-0.892,7.385,182.617,7.568
86,0.582,-0.127,-0.944,7.812,183.167,4.7
87,0.578,-0.248,-1.02,9.216,183.655,6.592
88,0.569,-0.287,-1.121,11.047,183.105,13.245
89,0.542,-0.228,-1.211,12.939,179.26,22.522
90,0.528,-0.079,-1.272,13.916,170.166,31.921
91,0.524,0.117,-1.299,14.16,158.264,38.391
92,0.534,0.321,-1.283,12.817,145.142,40.283
93,0.552,0.498,-1.231,11.414,132.324,37.354
94,0.576,0.606,-1.162,8.972,122.498,29.236
95,0.603,0.608,-1.102,6.592,116.821,17.029
96,0.628,0.465,-1.086,5.981,115.356,2.747
97,0.634,0.186,-1.13,6.165,117.249,-9.216
98,0.621,-0.114,-1.228,6.165,120.117,-15.259
99,0.591,-0.322,-1.362,7.141,123.718,-12.817
100,0.572,-0.363,-1.478,8.789,122.742,-3.54
101,0.565,-0.262,-1.573,8.545,114.258,9.094
102,0.567,-0.071,-1.649,5.432,104.736,20.325
103,0.577,0.138,-1.686,2.319,90.82,26.733
104,0.584,0.3,-1.687,-1.038,75.867,26.978
105,0.586,0.394,-1.65,-3.967,60.12,22.339
106,0.588,0.414,-1.585,-5.737,46.204,14.771
107,0.6,0.378,-1.5,-6.226,34.119,6.531
108,0.595,0.303,-1.4,-6.592,24.109,-0.549
109,0.604,0.224,-1.302,-6.104,16.785,-5.249
110,0.613,0.142,-1.222,-4.944,11.902,-8.057
111,0.617,0.058,-1.168,-3.601,9.644,-9.521
112,0.611,-0.019,-1.152,-2.869,10.315,-9.338
113,0.597,-0.072,-1.155,-3.113,11.292,-7.446
114,0.582,-0.089,-1.168,-4.028,10.498,-4.333
115,0.564,-0.071,-1.165,-5.066,7.996,-0.305
116,0.551,-0.014,-1.145,-5.066,4.395,3.845
117,0.543,0.065,-1.099,-4.517,0.122,6.897
118,0.538,0.145,-1.039,-3.479,-3.845,8.179
119,0.532,0.208,-0.972,-2.808,-7.751,7.507

1,0.637,0.186,-1.896,-9.766,-10.986,1.648
2,0.638,0.176,-2.035,-8.85,-19.348,0.061
3,0.624,0.161,-2.167,-7.935,-31.311,-1.465
4,0.598,0.169,-2.276,-7.629,-46.936,-2.197
5,0.56,0.171,-2.334,-7.751,-67.505,-3.174
6,0.512,0.175,-2.315,-7.69,-91.675,-4.456
7,0.465,0.187,-2.22,-6.47,-116.638,-5.493
8,0.435,0.205,-2.048,-5.676,-141.541,-7.08
9,0.412,0.23,-1.829,-5.432,-164.49,-8.972
10,0.38,0.225,-1.604,-6.104,-182.922,-11.902
11,0.385,0.187,-1.38,-7.385,-195.374,-15.625
12,0.378,0.132,-1.19,-9.644,-202.393,-18.982
13,0.379,0.083,-1.037,-14.221,-205.322,-20.752
14,0.377,0.032,-0.954,-19.409,-204.285,-21.423
15,0.376,-0.017,-0.906,-23.315,-202.148,-21.423
16,0.384,-0.042,-0.869,-25.879,-201.477,-20.325
17,0.357,-0.041,-0.845,-25.879,-201.477,-18.311
18,0.344,-0.026,-0.811,-24.109,-203.308,-16.418
19,0.327,0.011,-0.748,-20.996,-208.374,-14.771
20,0.332,0.042,-0.649,-18.86,-215.332,-14.465
21,0.347,0.052,-0.54,-17.212,-220.215,-15.381
22,0.365,0.021,-0.465,-13.672,-221.069,-17.395
23,0.36,-0.041,-0.401,-10.498,-220.642,-19.287
24,0.362,-0.105,-0.356,-7.996,-219.482,-19.897
25,0.341,-0.143,-0.314,-6.897,-218.628,-18.86
26,0.32,-0.131,-0.251,-7.629,-220.276,-16.418
27,0.321,-0.084,-0.173,-10.315,-222.717,-13.55
28,0.322,-0.035,-0.088,-14.526,-224.304,-11.963
29,0.324,-0.003,0.006,-19.531,-224.487,-11.902
30,0.337,0.007,0.11,-22.217,-224.182,-13.062
31,0.338,-0.01,0.224,-22.827,-222.656,-14.587
32,0.354,-0.038,0.335,-21.79,-219.177,-15.564
33,0.375,-0.055,0.445,-18.86,-213.928,-15.686
34,0.385,-0.055,0.549,-18.433,-206.177,-14.648
35,0.402,-0.037,0.648,-17.7,-196.838,-13.184
36,0.42,-0.014,0.728,-15.564,-184.937,-12.451
37,0.439,-0.008,0.793,-13.855,-172.18,-12.695
38,0.463,-0.03,0.856,-12.756,-159.302,-13.733
39,0.48,-0.072,0.912,-12.146,-145.874,-14.954
40,0.499,-0.112,0.957,-12.329,-132.08,-15.015
41,0.508,-0.137,0.991,-12.756,-117.798,-13.855
42,0.528,-0.14,1.013,-13.245,-102.905,-11.963
43,0.534,-0.129,1.024,-13.672,-88.135,-9.827
44,0.553,-0.115,1.028,-13.611,-73.425,-8.118
45,0.564,-0.112,1.021,-12.39,-59.143,-6.958
46,0.567,-0.118,1.015,-11.353,-45.776,-6.104
47,0.578,-0.136,1.012,-10.01,-33.447,-5.432
48,0.585,-0.153,1.002,-8.423,-21.118,-4.7
49,0.588,-0.164,0.986,-6.714,-9.155,-2.991
50,0.592,-0.166,0.955,-5.92,2.38,-0.854
51,0.593,-0.157,0.906,-5.127,14.221,1.831
52,0.594,-0.143,0.854,-5.005,24.658,4.333
53,0.592,-0.117,0.793,-4.578,34.302,6.47
54,0.594,-0.082,0.747,-4.211,41.931,8.24
55,0.593,-0.044,0.715,-3.662,47.302,9.46
56,0.594,-0.01,0.699,-3.54,51.819,9.827
57,0.598,0.02,0.708,-2.747,56.03,9.766
58,0.602,0.044,0.725,-0.916,61.279,9.094
59,0.613,0.064,0.737,0.244,68.176,7.935
60,0.611,0.068,0.742,2.136,76.355,6.165
61,0.612,0.053,0.727,4.028,85.876,4.211
62,0.604,0.022,0.697,5.371,96.436,2.319
63,0.596,0,0.654,6.042,106.445,1.16
64,0.588,-0.002,0.599,6.897,116.272,0.732
65,0.6,-0.001,0.546,7.935,125.549,0.366
66,0.594,-0.031,0.496,8.179,133.484,-0.61
67,0.6,-0.103,0.43,9.094,143.127,-1.953
68,0.589,-0.21,0.347,9.949,153.076,-2.197
69,0.581,-0.304,0.247,13.55,162.415,0.122
70,0.549,-0.354,0.147,17.151,169.739,5.981
71,0.528,-0.342,0.047,19.409,174.622,14.343
72,0.511,-0.239,-0.038,20.63,176.27,23.987
73,0.499,-0.059,-0.08,20.935,174.622,32.41
74,0.513,0.166,-0.089,20.752,170.837,37.415
75,0.51,0.38,-0.065,15.137,168.03,36.926
76,0.511,0.512,-0.047,11.475,166.992,30.212
77,0.52,0.511,-0.05,17.029,169.8,18.127
78,0.526,0.439,-0.079,18.799,175.72,5.676
79,0.517,0.282,-0.146,17.883,184.753,-5.554
80,0.501,0.085,-0.245,18.555,194.885,-13.306
81,0.493,-0.103,-0.376,21.973,204.346,-16.418
82,0.483,-0.231,-0.529,25.208,210.632,-14.038
83,0.462,-0.28,-0.641,22.034,210.144,-7.263
84,0.461,-0.245,-0.749,23.621,209.412,0.671
85,0.457,-0.145,-0.815,25.085,204.407,8.911
86,0.47,-0.007,-0.864,26.428,197.571,15.198
87,0.482,0.117,-0.909,26.184,192.261,17.822
88,0.501,0.198,-0.971,27.1,188.477,16.724
89,0.499,0.241,-1.016,28.625,183.289,13.123
90,0.497,0.241,-1.063,28.992,177.612,8.545
91,0.497,0.195,-1.101,28.564,171.753,3.784
92,0.486,0.131,-1.121,28.076,164.856,0.061
93,0.492,0.086,-1.12,27.71,157.715,-1.526
94,0.502,0.062,-1.118,26.855,152.405,-1.404
95,0.526,0.041,-1.133,24.78,150.33,-0.977
96,0.547,-0.002,-1.204,21.667,152.405,-0.854
97,0.557,-0.078,-1.335,18.494,156.494,-0.854
98,0.553,-0.153,-1.492,15.32,156.86,0.366
99,0.539,-0.195,-1.651,12.024,152.344,4.15
100,0.527,-0.179,-1.797,9.583,144.348,9.644
101,0.531,-0.095,-1.904,7.507,128.906,15.869
102,0.53,0.038,-1.961,4.15,110.229,20.752
103,0.538,0.191,-1.968,1.221,91.064,22.461
104,0.548,0.314,-1.923,-2.38,71.289,20.569
105,0.571,0.373,-1.834,-5.737,52.002,14.526
106,0.595,0.344,-1.718,-8.545,35.095,6.042
107,0.611,0.218,-1.6,-10.864,22.095,-2.441
108,0.606,0.037,-1.489,-12.146,12.268,-8.484
109,0.59,-0.127,-1.381,-12.573,4.944,-10.254
110,0.58,-0.224,-1.267,-11.414,-0.366,-7.08
111,0.581,-0.239,-1.17,-9.644,-3.357,-1.099
112,0.58,-0.196,-1.083,-7.568,-4.333,5.981
113,0.587,-0.117,-1.03,-6.592,-2.38,12.329
114,0.581,-0.013,-1.01,-5.188,2.258,17.09
115,0.576,0.095,-1.026,-4.211,7.019,19.409
116,0.568,0.179,-1.069,-4.15,10.437,19.104
117,0.555,0.222,-1.124,-4.639,12.146,16.541
118,0.538,0.226,-1.167,-4.761,11.536,12.756
119,0.531,0.199,-1.19,-5.249,8.728,8.667
